Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1761600600000.0,114154.7,114353.7,114136.9,114342.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761600900000.0,114342.8,114379.8,114251.0,114352.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761601200000.0,114352.8,114364.3,114292.2,114300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761601500000.0,114300.0,114636.6,114298.1,114465.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761601800000.0,114465.9,114544.0,114435.7,114502.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761602100000.0,114502.9,114502.9,114270.7,114279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761602400000.0,114279.5,114418.7,114095.5,114416.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761602700000.0,114416.4,114427.1,114300.1,114399.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761603000000.0,114399.7,114488.6,114337.8,114442.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761603300000.0,114442.7,114513.0,114356.5,114466.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761603600000.0,114466.9,114591.4,114447.6,114568.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761603900000.0,114568.1,114576.3,114385.3,114406.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761604200000.0,114406.4,114415.0,114203.7,114340.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761604500000.0,114340.5,114352.9,114232.7,114256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761604800000.0,114256.5,114308.1,114150.9,114168.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761605100000.0,114168.2,114255.1,114080.3,114230.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761605400000.0,114230.9,114295.0,114122.5,114126.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761605700000.0,114126.7,114141.3,114031.5,114105.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761606000000.0,114105.7,114112.2,113742.2,114045.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761606300000.0,114045.2,114114.8,113917.7,114023.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761606600000.0,114023.3,114087.2,113956.2,114007.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761606900000.0,114007.4,114019.1,113814.5,114009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761607200000.0,114009.2,114051.8,113841.2,113865.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761607500000.0,113865.6,114043.5,113844.0,114026.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761607800000.0,114026.9,114153.8,113998.0,114134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761608100000.0,114134.3,114153.5,114034.0,114087.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761608400000.0,114087.5,114128.3,114046.0,114104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761608700000.0,114104.4,114184.8,114086.0,114118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761609000000.0,114118.7,114170.0,114032.8,114143.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761609300000.0,114143.2,114175.3,114051.8,114071.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761609600000.0,114071.5,114091.3,113914.6,113960.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761609900000.0,113960.3,114073.2,113863.5,114069.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761610200000.0,114069.4,114112.7,113980.5,114046.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761610500000.0,114046.5,114164.4,114011.4,114133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761610800000.0,114133.2,114347.4,114099.3,114266.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761611100000.0,114266.4,114266.4,114191.3,114196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761611400000.0,114196.8,114205.1,113978.2,113985.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761611700000.0,113985.1,114062.5,113974.5,114057.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761612000000.0,114057.3,114057.3,113871.5,113940.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761612300000.0,113940.5,113966.8,113740.5,113853.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761612600000.0,113853.4,113946.9,113807.6,113887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761612900000.0,113887.0,113982.6,113853.4,113929.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761613200000.0,113929.7,114124.8,113929.7,114066.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761613500000.0,114066.6,114166.8,114008.1,114120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761613800000.0,114120.0,114197.1,114100.0,114142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761614100000.0,114142.1,114277.8,114119.2,114198.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761614400000.0,114198.9,114228.0,114138.9,114221.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761614700000.0,114221.9,114252.8,114112.2,114165.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761615000000.0,114165.6,114172.1,114055.0,114111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761615300000.0,114111.5,114263.1,114028.2,114198.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761615600000.0,114198.7,114490.1,114186.9,114408.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761615900000.0,114408.9,114479.7,114341.6,114441.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761616200000.0,114441.2,114471.7,114344.6,114397.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761616500000.0,114397.6,114429.3,114347.9,114395.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761616800000.0,114395.8,114429.7,114342.9,114405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761617100000.0,114405.0,114433.0,114302.8,114308.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761617400000.0,114308.8,114316.2,114054.0,114126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761617700000.0,114126.9,114148.0,114069.9,114134.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761618000000.0,114134.4,114168.5,113900.0,113950.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761618300000.0,113950.4,114087.9,113858.2,114081.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761618600000.0,114081.5,114110.6,113955.6,113976.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761618900000.0,113976.7,114117.4,113922.1,114107.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761619200000.0,114107.2,114121.2,113903.7,113911.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761619500000.0,113911.7,113976.5,113653.1,113653.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761619800000.0,113653.1,113929.2,113583.8,113871.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761620100000.0,113871.2,113967.1,113840.0,113899.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761620400000.0,113899.7,114080.0,113831.0,114028.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761620700000.0,114028.2,114098.2,113959.6,113963.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761621000000.0,113963.8,113995.0,113697.6,113697.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761621300000.0,113697.6,113856.7,113697.6,113788.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761621600000.0,113788.5,113955.9,113780.0,113943.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761621900000.0,113943.3,113980.1,113831.9,113928.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761622200000.0,113928.4,113971.4,113798.6,113884.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761622500000.0,113884.2,113924.2,113779.6,113856.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761622800000.0,113856.2,113856.2,113728.2,113820.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761623100000.0,113820.1,113903.7,113730.1,113797.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761623400000.0,113797.6,113892.8,113733.3,113784.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761623700000.0,113784.2,113948.1,113752.8,113884.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761624000000.0,113884.7,113922.7,113776.3,113792.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761624300000.0,113792.1,113923.3,113719.6,113830.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761624600000.0,113830.1,113908.2,113780.4,113894.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761624900000.0,113894.3,113934.0,113817.1,113829.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761625200000.0,113829.9,113931.7,113794.1,113892.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761625500000.0,113892.1,113934.2,113813.6,113848.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761625800000.0,113848.9,113902.5,113770.4,113890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761626100000.0,113890.0,113960.4,113781.1,113885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761626400000.0,113885.5,113947.9,113835.5,113852.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761626700000.0,113852.1,114055.1,113847.8,114018.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761627000000.0,114018.8,114024.1,113967.2,114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761627300000.0,114000.0,114001.1,113927.4,113945.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761627600000.0,113945.5,113961.5,113872.7,113872.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761627900000.0,113872.7,113899.4,113815.4,113848.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761628200000.0,113848.2,113880.7,113791.7,113796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761628500000.0,113796.0,113881.7,113757.3,113816.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761628800000.0,113816.5,113878.3,113798.6,113860.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761629100000.0,113860.9,113969.3,113849.0,113914.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761629400000.0,113914.4,113914.5,113795.6,113838.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761629700000.0,113838.9,113902.3,113809.0,113829.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761630000000.0,113829.3,113847.6,113700.0,113700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761630300000.0,113700.0,113762.3,113566.4,113674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761630600000.0,113674.5,113685.4,113531.6,113554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761630900000.0,113554.0,113682.7,113440.9,113586.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761631200000.0,113586.3,113705.7,113580.3,113641.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761631500000.0,113641.4,113777.0,113638.7,113756.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761631800000.0,113756.6,113815.7,113727.7,113776.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761632100000.0,113776.4,113802.6,113703.3,113777.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761632400000.0,113777.6,113825.9,113733.9,113820.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761632700000.0,113820.2,113883.5,113785.8,113812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761633000000.0,113812.0,113929.2,113746.0,113893.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761633300000.0,113893.4,114003.7,113842.3,113986.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761633600000.0,113986.7,114017.1,113956.4,113974.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761633900000.0,113974.3,114065.0,113963.9,114050.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761634200000.0,114050.8,114174.3,114038.7,114164.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761634500000.0,114164.1,114164.1,113992.2,114085.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761634800000.0,114085.7,114297.0,114057.4,114271.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761635100000.0,114271.9,114299.8,114153.0,114223.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761635400000.0,114223.6,114240.0,114062.3,114108.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761635700000.0,114108.2,114230.3,114068.3,114175.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761636000000.0,114175.4,114328.2,114174.0,114200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761636300000.0,114200.0,114282.7,114136.8,114228.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761636600000.0,114228.9,114266.4,114119.0,114119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761636900000.0,114119.1,114178.8,114087.2,114144.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761637200000.0,114144.5,114247.1,114119.6,114242.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761637500000.0,114242.7,114360.1,114211.7,114272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761637800000.0,114272.0,114272.0,114144.6,114148.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761638100000.0,114148.2,114207.3,114145.9,114160.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761638400000.0,114160.1,114226.6,114146.6,114154.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761638700000.0,114154.2,114222.2,114141.5,114211.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761639000000.0,114211.2,114214.7,114075.1,114106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761639300000.0,114106.9,114204.8,114085.1,114203.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761639600000.0,114203.4,114329.3,114200.3,114311.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761639900000.0,114311.7,114419.5,114290.8,114341.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761640200000.0,114341.7,114456.1,114307.9,114390.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761640500000.0,114390.9,114433.1,114359.8,114389.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761640800000.0,114389.4,114457.8,114372.3,114394.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761641100000.0,114394.5,114466.7,114372.0,114427.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761641400000.0,114427.4,114440.3,114371.0,114379.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761641700000.0,114379.4,114418.6,114319.6,114387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761642000000.0,114387.0,114622.9,114381.5,114532.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761642300000.0,114532.9,114538.6,114339.3,114352.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761642600000.0,114352.2,114392.8,114274.6,114335.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761642900000.0,114335.2,114397.4,114294.3,114385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761643200000.0,114385.5,114406.6,114289.5,114289.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761643500000.0,114289.6,114299.9,114164.8,114218.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761643800000.0,114218.1,114293.9,114186.1,114268.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761644100000.0,114268.9,114327.3,114249.7,114327.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761644400000.0,114327.3,114502.8,114320.6,114428.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761644700000.0,114428.9,114482.2,114379.0,114401.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761645000000.0,114401.7,114523.3,114388.0,114505.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761645300000.0,114505.1,114519.7,114471.6,114480.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761645600000.0,114480.4,114513.1,114409.0,114427.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761645900000.0,114427.1,114447.2,114395.5,114436.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761646200000.0,114436.3,114469.5,114397.8,114464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761646500000.0,114464.0,114497.5,114406.0,114457.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761646800000.0,114457.5,114522.1,114432.3,114515.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761647100000.0,114515.2,114527.0,114472.8,114507.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761647400000.0,114507.8,114510.6,114433.3,114448.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761647700000.0,114448.4,114474.9,114379.2,114419.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761648000000.0,114419.4,114511.2,114391.3,114506.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761648300000.0,114506.7,114540.8,114460.9,114520.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761648600000.0,114520.6,114570.1,114510.0,114567.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761648900000.0,114567.9,114591.9,114530.9,114573.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761649200000.0,114573.1,114586.5,114460.8,114463.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761649500000.0,114463.5,114520.1,114433.1,114469.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761649800000.0,114469.3,114520.9,114430.5,114484.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761650100000.0,114484.1,114559.4,114469.9,114553.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761650400000.0,114553.5,114580.2,114481.6,114506.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761650700000.0,114506.7,114534.5,114441.0,114534.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761651000000.0,114534.5,114559.2,114495.9,114538.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761651300000.0,114538.6,114634.9,114518.8,114574.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761651600000.0,114574.7,114576.5,114402.8,114480.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761651900000.0,114480.9,114485.5,114355.8,114371.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761652200000.0,114371.2,114437.5,114254.2,114262.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761652500000.0,114262.7,114361.9,114241.3,114297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761652800000.0,114297.8,114349.2,114231.0,114262.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761653100000.0,114262.3,114307.1,114210.7,114212.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761653400000.0,114212.6,114301.7,114210.7,114277.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761653700000.0,114277.4,114281.7,114160.5,114172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761654000000.0,114172.7,114204.3,114110.3,114110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761654300000.0,114110.3,114171.6,114081.6,114171.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761654600000.0,114171.6,114249.2,114115.8,114131.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761654900000.0,114131.8,114302.1,114122.4,114292.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761655200000.0,114292.4,114348.9,114263.7,114330.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761655500000.0,114330.6,114504.9,114323.8,114467.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761655800000.0,114467.9,114475.5,114367.8,114421.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761656100000.0,114421.8,114474.1,114407.0,114432.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761656400000.0,114432.7,114598.0,114430.5,114572.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761656700000.0,114572.7,114818.5,114555.9,114796.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761657000000.0,114796.2,114850.3,114691.7,114742.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761657300000.0,114742.4,114974.0,114742.4,114875.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761657600000.0,114875.3,115134.8,114866.3,115129.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761657900000.0,115129.4,115149.6,114980.1,115044.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761658200000.0,115044.2,115202.5,114941.5,115052.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761658500000.0,115052.8,115129.1,114860.5,115056.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761658800000.0,115056.9,115128.4,114958.0,115116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761659100000.0,115116.5,115455.5,115085.6,115354.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761659400000.0,115354.3,115465.5,115286.1,115289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761659700000.0,115289.2,115512.6,115275.4,115492.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761660000000.0,115492.8,115549.7,115383.1,115518.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761660300000.0,115518.8,115542.6,115288.1,115406.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761660600000.0,115406.7,115823.5,115343.9,115787.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761660900000.0,115787.3,116018.0,115710.0,115987.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761661200000.0,115987.4,116116.3,115771.2,115850.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761661500000.0,115850.3,115935.6,115654.3,115907.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761661800000.0,115907.4,115936.4,115451.9,115536.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761662100000.0,115536.3,115640.0,115302.2,115345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761662400000.0,115345.5,115345.9,114600.0,114772.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761662700000.0,114772.9,114898.6,114222.2,114804.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761663000000.0,114804.9,115068.6,114757.7,114989.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761663300000.0,114989.5,115262.9,114984.9,115059.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761663600000.0,115059.2,115276.2,115047.4,115211.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761663900000.0,115211.8,115343.5,115155.0,115308.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761664200000.0,115308.8,115394.8,115180.2,115306.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761664500000.0,115306.6,115309.3,115100.3,115170.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761664800000.0,115170.4,115224.3,115015.7,115021.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761665100000.0,115021.9,115196.8,114953.9,114998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761665400000.0,114998.5,115034.0,114804.0,114920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761665700000.0,114920.0,114974.0,114755.3,114914.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761666000000.0,114914.2,114920.8,114450.5,114496.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761666300000.0,114496.3,114744.4,114490.9,114727.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761666600000.0,114727.6,114890.4,114672.3,114681.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761666900000.0,114681.8,114735.0,114562.9,114600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761667200000.0,114600.0,114666.5,114500.0,114661.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761667500000.0,114661.7,114735.6,114578.0,114720.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761667800000.0,114720.2,114879.7,114652.5,114829.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761668100000.0,114829.3,114867.2,114617.8,114762.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761668400000.0,114762.7,114771.7,114656.2,114746.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761668700000.0,114746.9,115125.4,114736.2,115047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761669000000.0,115047.5,115350.0,115021.0,115073.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761669300000.0,115073.4,115241.5,115043.3,115063.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761669600000.0,115063.8,115070.2,114889.5,115052.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761669900000.0,115052.6,115318.7,115040.7,115264.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761670200000.0,115264.4,115493.6,115214.5,115388.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761670500000.0,115388.6,115389.3,115279.5,115290.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761670800000.0,115290.6,115443.3,115225.9,115236.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761671100000.0,115236.1,115422.6,115224.0,115363.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761671400000.0,115363.3,115546.6,115335.5,115447.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761671700000.0,115447.6,115576.7,115358.1,115444.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761672000000.0,115444.7,115561.1,115418.2,115535.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761672300000.0,115535.3,115551.2,115418.4,115425.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761672600000.0,115425.9,115462.1,115172.1,115388.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761672900000.0,115388.2,115555.6,115368.4,115474.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761673200000.0,115474.3,115551.4,115460.6,115483.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761673500000.0,115483.1,115517.3,115393.0,115466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761673800000.0,115466.8,115480.9,115367.1,115374.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761674100000.0,115374.5,115389.0,115231.6,115261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761674400000.0,115261.0,115270.1,115074.0,115155.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761674700000.0,115155.1,115337.9,115141.5,115254.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
